Numero;Tipo_de_incidente;DSC_GRAVIDADE_TIPO;DSC_QUASE_ACIDENTE_ACIDENTE
2105/002173;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2105/002179;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2105/002184;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2105/002189;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2105/002197;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000005;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000007;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000015;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000019;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000024;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000025;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000026;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000027;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000028;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000032;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000046;Falha da barreira primária na perfuração ou intervenção em poços (kick);MODERADO;Acidente
2106/000048;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000054;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000065;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000068;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000069;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000071;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000075;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000084;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000090;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000093;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000094;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000095;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000097;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000098;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000099;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000104;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000105;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000117;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000128;Falha da barreira primária na perfuração ou intervenção em poços (kick);MODERADO;Acidente
2106/000128;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000137;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000144;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000150;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000152;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000153;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000154;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000157;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000173;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000174;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000177;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2106/000178;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2106/000181;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000182;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000183;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000184;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000185;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000191;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2106/000194;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2106/000195;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2106/000197;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2106/000198;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2106/000199;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2106/000200;Falha da barreira primária na perfuração ou intervenção em poços (kick);MODERADO;Acidente
2107/000001;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000002;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000004;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000010;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2107/000011;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2107/000015;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000018;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000020;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2107/000021;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000041;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000042;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000043;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000044;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000046;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000069;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000073;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000074;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000086;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000089;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000090;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000091;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000100;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000110;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000113;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000116;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000119;SSO - Falha de elemento do conjunto solidário de barreira (CSB);;
2107/000134;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000140;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000141;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000142;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000143;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000144;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000147;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000148;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000149;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000150;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000151;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000152;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000155;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000156;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000157;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000158;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000159;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000170;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000171;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000172;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000173;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000174;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000175;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000176;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000177;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000180;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000183;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000187;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000189;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000190;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000191;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000192;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000195;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000196;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000197;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000198;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000199;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000200;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000204;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000206;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000207;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000208;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000209;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000219;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000220;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000233;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000234;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000237;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000239;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000241;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000250;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000283;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000286;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000287;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000307;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000311;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000324;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000329;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000332;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000333;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000334;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
2107/000341;Falha de elemento do conjunto solidário de barreira (CSB);LEVE;Quase acidente
