id_pozo,operador,cuenca,formacion,year,etapas_fractura,agua_m3,presion_max_psi,potencia_hp,longitud_lateral_m,offshore_flag
MX-WELL-1846,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2021,12,17903,13002,27740,1514,0
MX-WELL-1847,HOKCHI ENERGY,BURGOS,agua nueva,2025,9,78906,11976,30454,3386,0
MX-WELL-1848,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2019,26,42125,6391,27459,3150,1
MX-WELL-1849,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2025,12,99494,7531,15481,1380,1
MX-WELL-1850,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2015,20,91426,8423,21767,665,0
MX-WELL-1851,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2021,21,32606,10009,37750,901,1
MX-WELL-1852,FIELDWOOD ENERGY,SURESTE,pimienta,2018,39,59377,14183,30661,1841,1
MX-WELL-1853,HOKCHI ENERGY,SURESTE,terciario,2024,26,98478,6393,19716,1103,1
MX-WELL-1854,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2024,33,17213,15735,12835,3238,0
MX-WELL-1855,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2020,44,90032,15850,37701,2463,1
MX-WELL-1856,ENI MÉXICO,VERACRUZ,cretácico,2021,11,54149,15858,21258,1941,0
MX-WELL-1857,PETROBAL,TAMPICO-MISANTLA,pimienta,2025,14,25187,10607,13985,2592,0
MX-WELL-1858,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2018,27,81327,14073,18458,3417,1
MX-WELL-1859,FIELDWOOD ENERGY,SURESTE,cretácico,2018,41,51831,10647,30802,3141,1
MX-WELL-1860,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2022,22,12739,15510,31168,2943,1
MX-WELL-1861,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2015,40,37412,6292,19843,1035,0
MX-WELL-1862,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2021,37,92886,6889,32538,534,1
MX-WELL-1863,ENI MÉXICO,TAMPICO-MISANTLA,agua nueva,2021,23,48889,8276,35995,1813,0
MX-WELL-1864,FIELDWOOD ENERGY,SURESTE,jurásico superior,2016,43,86302,9384,40794,2069,1
MX-WELL-1865,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2021,17,33332,11755,15062,2776,1
MX-WELL-1866,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,agua nueva,2024,11,79586,6325,25722,3422,0
MX-WELL-1867,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2015,41,68971,12941,37250,3077,0
MX-WELL-1868,HOKCHI ENERGY,TAMPICO-MISANTLA,jurásico superior,2019,24,83664,7075,42450,3013,0
MX-WELL-1869,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2018,41,17065,10916,33184,1097,1
MX-WELL-1870,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2018,40,97700,6716,23796,3148,1
MX-WELL-1871,HOKCHI ENERGY,SURESTE,cretácico,2022,40,57952,14340,43837,1667,1
MX-WELL-1872,ENI MÉXICO,SURESTE,jurásico superior,2022,28,20514,13233,11102,1097,1
MX-WELL-1873,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2025,17,74800,14780,16554,876,0
MX-WELL-1874,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2015,34,35570,10798,26043,976,1
MX-WELL-1875,REPSOL EXPLORACIÓN MÉXICO,SURESTE,cretácico,2021,24,47066,9768,15752,1237,1
MX-WELL-1876,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2022,16,20794,8934,26406,2702,1
MX-WELL-1877,FIELDWOOD ENERGY,SURESTE,jurásico superior,2020,26,31352,9671,38312,3405,1
MX-WELL-1878,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,39,95184,11435,18493,3095,1
MX-WELL-1879,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2016,43,15574,11411,11587,2322,1
MX-WELL-1880,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2022,13,36751,11406,22041,3247,1
MX-WELL-1881,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,7,60231,11322,23932,1127,1
MX-WELL-1882,HOKCHI ENERGY,SURESTE,pimienta,2016,11,31390,9985,22881,1895,1
MX-WELL-1883,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2025,30,57013,8653,25754,1588,1
MX-WELL-1884,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2018,27,12196,6789,29859,2164,1
MX-WELL-1885,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2019,15,45771,14502,27615,3211,1
MX-WELL-1886,WINTERSHALL DEA,SURESTE,jurásico superior,2015,15,35762,7834,44332,1348,1
MX-WELL-1887,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2025,7,65283,15353,13258,2525,1
MX-WELL-1888,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,pimienta,2024,36,32553,10480,10055,3181,0
MX-WELL-1889,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2021,31,21656,6109,13632,2164,1
MX-WELL-1890,REPSOL EXPLORACIÓN MÉXICO,SURESTE,cretácico,2022,49,34003,6104,44815,2697,1
MX-WELL-1891,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2020,23,25407,12382,37654,3011,1
MX-WELL-1892,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2017,41,13196,15552,39401,2761,0
MX-WELL-1893,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2018,22,69896,15719,28051,536,1
MX-WELL-1894,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2025,28,16849,9247,28976,1990,0
MX-WELL-1895,FIELDWOOD ENERGY,TAMPICO-MISANTLA,pimienta,2024,5,25401,8440,44414,2518,0
MX-WELL-1896,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2023,27,15190,10663,14331,1804,1
MX-WELL-1897,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2023,37,97858,8747,14677,668,1
MX-WELL-1898,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,19,85271,7689,17727,1551,1
MX-WELL-1899,ENI MÉXICO,SURESTE,cretácico,2017,44,47289,7124,15660,3186,1
MX-WELL-1900,PETROBAL,SURESTE,jurásico superior,2021,25,99152,15998,21139,2735,1
MX-WELL-1901,HOKCHI ENERGY,BURGOS,agua nueva,2015,38,72182,15481,38341,2375,0
MX-WELL-1902,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2015,32,20974,11615,39290,3456,1
MX-WELL-1903,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2025,35,93536,15108,39388,2862,0
MX-WELL-1904,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2025,24,55615,6968,17297,2903,1
MX-WELL-1905,REPSOL EXPLORACIÓN MÉXICO,BURGOS,terciario,2021,16,10801,14234,29733,2277,0
MX-WELL-1906,ENI MÉXICO,SURESTE,jurásico superior,2015,12,46145,12028,34078,2600,1
MX-WELL-1907,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2017,42,58506,15354,16772,798,0
MX-WELL-1908,PETROBAL,BURGOS,jurásico superior,2024,38,97193,9272,31618,2077,0
MX-WELL-1909,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2018,30,23934,15574,28706,3056,1
MX-WELL-1910,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2023,44,48015,7734,41385,1067,1
MX-WELL-1911,REPSOL EXPLORACIÓN MÉXICO,VERACRUZ,jurásico superior,2023,40,93990,12668,19921,2691,0
MX-WELL-1912,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,36,65989,10922,14392,1753,1
MX-WELL-1913,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2023,5,77560,6329,12486,1655,0
MX-WELL-1914,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,agua nueva,2020,16,25916,8511,34226,949,0
MX-WELL-1915,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2018,18,45233,9175,37775,1733,1
MX-WELL-1916,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2022,35,10002,14130,40160,727,1
MX-WELL-1917,ENI MÉXICO,BURGOS,cretácico,2019,16,50612,12111,23450,1799,0
MX-WELL-1918,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2022,8,38314,8731,38583,1369,1
MX-WELL-1919,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2019,24,49419,12979,33178,704,0
MX-WELL-1920,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2024,42,71260,12694,25835,3373,1
MX-WELL-1921,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2024,32,43012,8625,19597,1481,0
MX-WELL-1922,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2018,19,45167,10640,29344,2699,1
MX-WELL-1923,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2016,21,89071,14234,15122,2160,1
MX-WELL-1924,ENI MÉXICO,SURESTE,cretácico,2019,47,10560,15522,11312,2321,1
MX-WELL-1925,PETROBAL,TAMPICO-MISANTLA,jurásico superior,2021,18,45645,11582,37846,1794,0
MX-WELL-1926,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2022,48,60762,12300,44493,1484,0
MX-WELL-1927,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,24,42583,11985,13414,1656,1
MX-WELL-1928,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2018,19,37328,8709,31605,809,1
MX-WELL-1929,REPSOL EXPLORACIÓN MÉXICO,SURESTE,cretácico,2017,14,46912,11606,16766,1844,1
MX-WELL-1930,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2021,23,39047,10366,11506,2658,1
MX-WELL-1931,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2017,13,79672,8689,33574,2826,1
MX-WELL-1932,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2025,21,13621,9683,34256,1714,1
MX-WELL-1933,WINTERSHALL DEA,TAMPICO-MISANTLA,cretácico,2025,48,44413,10512,38067,2278,0
MX-WELL-1934,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2023,49,98427,13819,22516,2098,1
MX-WELL-1935,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2023,29,83058,10784,19472,1732,0
MX-WELL-1936,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2017,23,17446,10616,14725,2981,0
MX-WELL-1937,WINTERSHALL DEA,SURESTE,cretácico,2024,29,60575,10953,11195,963,1
MX-WELL-1938,FIELDWOOD ENERGY,SURESTE,cretácico,2017,12,42161,7306,12402,2250,1
MX-WELL-1939,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,46,32620,7344,18515,2931,1
MX-WELL-1940,REPSOL EXPLORACIÓN MÉXICO,BURGOS,cretácico,2021,27,11695,7907,43787,1903,0
MX-WELL-1941,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,19,61977,13464,39256,1575,1
MX-WELL-1942,FIELDWOOD ENERGY,SURESTE,jurásico superior,2024,41,11789,9036,33761,1242,1
MX-WELL-1943,WINTERSHALL DEA,SURESTE,jurásico superior,2021,14,86853,15491,31534,1658,1
MX-WELL-1944,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2021,32,47412,11873,14394,2248,1
MX-WELL-1945,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,pimienta,2023,43,39545,14283,26150,946,0
MX-WELL-1946,FIELDWOOD ENERGY,SURESTE,terciario,2017,30,11245,8720,34853,1068,1
MX-WELL-1947,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2024,12,49749,14221,16038,2633,0
MX-WELL-1948,HOKCHI ENERGY,BURGOS,cretácico,2021,13,17436,10793,36754,3350,0
MX-WELL-1949,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2023,39,27157,10460,10352,3347,0
MX-WELL-1950,FIELDWOOD ENERGY,SURESTE,agua nueva,2020,38,37213,12802,14477,1282,1
MX-WELL-1951,HOKCHI ENERGY,SURESTE,terciario,2020,30,48097,6603,21254,1596,1
MX-WELL-1952,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2024,28,63260,15291,35362,648,0
MX-WELL-1953,HOKCHI ENERGY,SURESTE,cretácico,2022,22,88315,15116,19795,2096,1
MX-WELL-1954,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2017,6,57096,9160,39381,1293,1
MX-WELL-1955,REPSOL EXPLORACIÓN MÉXICO,SURESTE,terciario,2015,43,90770,9574,32211,1308,1
MX-WELL-1956,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2017,30,88182,11769,32117,1857,1
MX-WELL-1957,REPSOL EXPLORACIÓN MÉXICO,SURESTE,cretácico,2021,23,79918,7785,21735,2005,1
MX-WELL-1958,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,45,63450,6324,36867,826,1
MX-WELL-1959,REPSOL EXPLORACIÓN MÉXICO,BURGOS,jurásico superior,2025,49,66921,9413,42535,1744,0
MX-WELL-1960,WINTERSHALL DEA,SURESTE,agua nueva,2016,47,20447,9081,29642,3090,1
MX-WELL-1961,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2024,29,23313,7559,25167,2234,1
MX-WELL-1962,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,pimienta,2025,43,45774,10302,32391,1015,0
MX-WELL-1963,WINTERSHALL DEA,BURGOS,jurásico superior,2020,15,72537,14378,11597,2091,0
MX-WELL-1964,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2025,15,71509,10725,30684,2249,0
MX-WELL-1965,ENI MÉXICO,SURESTE,jurásico superior,2016,18,72894,10537,23091,2835,1
MX-WELL-1966,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2016,21,25261,9988,42140,756,1
MX-WELL-1967,PETROBAL,TAMPICO-MISANTLA,jurásico superior,2025,32,44600,13600,15167,932,0
MX-WELL-1968,REPSOL EXPLORACIÓN MÉXICO,BURGOS,terciario,2020,29,66768,6256,43439,989,0
MX-WELL-1969,PETROBAL,SURESTE,cretácico,2016,6,71256,7975,13216,2479,1
MX-WELL-1970,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2018,7,23866,12200,42305,1463,1
MX-WELL-1971,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2015,20,32666,6246,18983,1136,1
MX-WELL-1972,PETROBAL,TAMPICO-MISANTLA,jurásico superior,2022,28,65184,9644,26142,3086,0
MX-WELL-1973,HOKCHI ENERGY,TAMPICO-MISANTLA,jurásico superior,2023,49,22002,9900,25700,1981,0
MX-WELL-1974,FIELDWOOD ENERGY,BURGOS,jurásico superior,2023,35,75226,7845,26766,516,0
MX-WELL-1975,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2020,47,92799,8162,36148,3361,1
MX-WELL-1976,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2024,40,79778,10217,29116,3209,1
MX-WELL-1977,HOKCHI ENERGY,SURESTE,jurásico superior,2018,47,18080,12823,43957,2120,1
MX-WELL-1978,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2025,6,48314,8685,19385,2348,1
MX-WELL-1979,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2017,11,92824,9026,34405,2373,1
MX-WELL-1980,ENI MÉXICO,SURESTE,cretácico,2015,18,54111,13690,27824,1265,1
MX-WELL-1981,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2019,47,48736,13641,28565,2142,0
MX-WELL-1982,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2021,9,84723,13226,14311,1156,1
MX-WELL-1983,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2015,25,67395,15553,19386,2148,1
MX-WELL-1984,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2019,8,24260,7074,19475,1090,0
MX-WELL-1985,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2022,27,12176,8338,28617,978,1
MX-WELL-1986,ENI MÉXICO,BURGOS,cretácico,2017,33,59752,10284,19180,3437,0
MX-WELL-1987,FIELDWOOD ENERGY,SURESTE,terciario,2015,26,14482,15686,35428,3210,1
MX-WELL-1988,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2024,45,15241,13394,32821,1099,0
MX-WELL-1989,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2017,5,86860,9218,30141,3337,1
MX-WELL-1990,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2015,17,39669,15611,14150,1830,0
MX-WELL-1991,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2020,35,46943,11080,25471,3105,1
MX-WELL-1992,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2023,35,63836,7410,13770,2405,0
MX-WELL-1993,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2015,38,49159,13287,26450,3120,0
MX-WELL-1994,ENI MÉXICO,SURESTE,jurásico superior,2021,34,50891,7631,27158,1636,1
MX-WELL-1995,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2016,9,17973,15697,31113,3444,0
MX-WELL-1996,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2015,12,69155,6527,10916,2208,1
MX-WELL-1997,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2018,46,71451,10928,26105,3388,1
MX-WELL-1998,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2017,20,44263,6892,35825,3028,1
MX-WELL-1999,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2019,23,25150,11013,26799,1971,0
MX-WELL-2000,HOKCHI ENERGY,TAMPICO-MISANTLA,jurásico superior,2024,41,32024,12616,27376,1781,0
MX-WELL-2001,FIELDWOOD ENERGY,SURESTE,terciario,2020,21,68051,8397,22674,2634,1
MX-WELL-2002,REPSOL EXPLORACIÓN MÉXICO,SURESTE,cretácico,2022,21,27118,6632,23280,2958,1
MX-WELL-2003,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2022,39,71407,9872,43822,880,1
MX-WELL-2004,WINTERSHALL DEA,BURGOS,jurásico superior,2020,26,29937,11138,21219,1707,0
MX-WELL-2005,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2018,31,54891,12780,37050,596,0
MX-WELL-2006,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2023,31,47136,10088,22076,1531,1
MX-WELL-2007,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2020,45,18118,14634,17953,1188,0
MX-WELL-2008,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,jurásico superior,2017,29,86281,15910,31159,1189,0
MX-WELL-2009,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2023,43,39455,12142,39166,1246,0
MX-WELL-2010,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,pimienta,2020,20,66115,12684,27040,2382,0
MX-WELL-2011,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2023,7,52722,12176,39048,2085,0
MX-WELL-2012,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2021,31,89459,9244,37703,2773,1
MX-WELL-2013,WINTERSHALL DEA,BURGOS,pimienta,2021,34,32257,8284,27973,1661,0
MX-WELL-2014,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2019,26,71142,9683,16704,2471,1
MX-WELL-2015,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2020,47,11868,7671,11728,2807,1
MX-WELL-2016,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2021,27,29159,13678,16212,1041,0
MX-WELL-2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2016,14,20532,12476,29743,1504,1
MX-WELL-2018,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,agua nueva,2018,30,29977,14606,44052,1268,0
MX-WELL-2019,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2017,19,17399,12338,35117,858,0
MX-WELL-2020,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2022,5,19628,6329,17032,1670,1
MX-WELL-2021,WINTERSHALL DEA,SURESTE,jurásico superior,2025,49,96105,14911,13235,980,1
MX-WELL-2022,PEMEX EXPLORACIÓN Y PRODUCCIÓN,VERACRUZ,terciario,2025,27,27165,9523,32515,2886,0
MX-WELL-2023,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2023,17,43270,15531,30269,3369,0
MX-WELL-2024,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2020,30,98001,11484,30156,1829,1
MX-WELL-2025,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2016,44,44341,8634,12768,1706,1
MX-WELL-2026,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2025,12,11160,11977,17041,2883,0
MX-WELL-2027,WINTERSHALL DEA,SURESTE,cretácico,2017,32,11095,11901,24123,1579,1
MX-WELL-2028,HOKCHI ENERGY,SURESTE,cretácico,2023,6,47656,10979,11212,2101,1
MX-WELL-2029,REPSOL EXPLORACIÓN MÉXICO,SURESTE,cretácico,2018,45,35854,15632,44108,2721,1
MX-WELL-2030,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,pimienta,2018,20,76062,13855,44060,2154,0
MX-WELL-2031,REPSOL EXPLORACIÓN MÉXICO,BURGOS,agua nueva,2016,36,25926,15996,30566,3377,0
MX-WELL-2032,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2019,39,79110,9785,31604,3222,0
MX-WELL-2033,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2018,29,51787,6430,19255,2209,0
MX-WELL-2034,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2019,5,65186,15596,35019,759,0
MX-WELL-2035,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2020,10,31942,11944,30478,2571,0
MX-WELL-2036,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2019,41,97710,7883,10797,517,0
MX-WELL-2037,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2015,22,96240,7892,39754,2415,1
MX-WELL-2038,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2016,21,14833,15894,10565,2518,0
MX-WELL-2039,WINTERSHALL DEA,BURGOS,jurásico superior,2023,8,21695,12739,17902,1399,0
MX-WELL-2040,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2017,41,86095,11520,28125,2326,1
MX-WELL-2041,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,cretácico,2017,20,38460,15891,41017,732,1
MX-WELL-2042,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,cretácico,2019,6,43001,7391,24184,3038,0
MX-WELL-2043,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2022,48,76267,6799,38873,3429,1
MX-WELL-2044,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2022,47,62870,14232,31392,2229,1
MX-WELL-2045,WINTERSHALL DEA,SURESTE,cretácico,2020,8,29333,10261,13466,1997,1
MX-WELL-2046,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2020,39,19422,13313,40820,1379,0
MX-WELL-2047,PEMEX EXPLORACIÓN Y PRODUCCIÓN,BURGOS,jurásico superior,2017,49,65797,11403,29814,2928,0
MX-WELL-2048,PETROBAL,SURESTE,cretácico,2017,46,84034,15554,12102,832,1
MX-WELL-2049,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2023,27,98667,14494,30714,2686,1
MX-WELL-2050,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,jurásico superior,2023,33,89702,12572,43002,2896,1
MX-WELL-2051,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,terciario,2020,24,77619,7690,27140,3170,0
MX-WELL-2052,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,terciario,2021,49,35595,14055,43440,938,1
MX-WELL-2053,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,agua nueva,2022,27,73753,10008,10496,1963,1
MX-WELL-2054,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,terciario,2021,23,19884,7793,12723,1158,0
MX-WELL-2055,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,jurásico superior,2017,42,42975,10190,11883,3386,0
MX-WELL-2056,PEMEX EXPLORACIÓN Y PRODUCCIÓN,SURESTE,pimienta,2022,43,80467,15855,36411,632,1
MX-WELL-2057,PEMEX EXPLORACIÓN Y PRODUCCIÓN,TAMPICO-MISANTLA,cretácico,2017,30,82666,9186,15789,758,0
MX-WELL-2058,REPSOL EXPLORACIÓN MÉXICO,SURESTE,jurásico superior,2023,13,10296,8409,44229,2674,1
